"","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","status"
"GLB1L","GLB1L",0.301872845260283,6.18271278860779,1.52719460983151,0.147090420901621,0.310889774786959,-5.4512646616598,"NS"
"ZNF485","ZNF485",-0.346359630558138,4.43620368121521,-1.52713256624877,0.14710574527084,0.310894787178895,-5.45135037878373,"NS"
"DICER1-AS1","DICER1-AS1",-0.292196132822188,6.96195485723492,-1.52662303610656,0.147231646756428,0.311127775679569,-5.45205423063187,"NS"
"TAP2","TAP2",-0.559074798970796,8.09723462586742,-1.52658150284993,0.147241913338231,0.311127775679569,-5.45211159604527,"NS"
"KRBA1","KRBA1",0.204465525090826,6.42311780319082,1.52641860788976,0.147282185059547,0.311185475862609,-5.45233657430513,"NS"
"OIP5","OIP5",-0.570852202926673,5.7854037404448,-1.52609297760117,0.147362716795964,0.311328221858704,-5.45278625779291,"NS"
"NUDT9","NUDT9",-0.218191592583219,8.80846495450673,-1.5259340690311,0.147402029966502,0.31133425576417,-5.45300567925735,"NS"
"LYG1","LYG1",-0.20403324663114,5.52448039430212,-1.52590413100788,0.14740943746781,0.31133425576417,-5.45304701590761,"NS"
"XM_005263871","XM_005263871",-0.20403324663114,5.52448039430212,-1.52590413100788,0.14740943746781,0.31133425576417,-5.45304701590761,"NS"
"BBS9","BBS9",0.259663128913217,4.30945696753221,1.52572402771461,0.147454006646193,0.31133425576417,-5.45329567937084,"NS"
"XM_005249701","XM_005249701",0.259663128913217,4.30945696753221,1.52572402771461,0.147454006646193,0.31133425576417,-5.45329567937084,"NS"
"XM_006715687","XM_006715687",0.259663128913217,4.30945696753221,1.52572402771461,0.147454006646193,0.31133425576417,-5.45329567937084,"NS"
"NTF3","NTF3",0.58942819410941,7.59350437331398,1.52571447421044,0.147456371116035,0.31133425576417,-5.4533088690218,"NS"
"ZNF22","ZNF22",0.290531740824441,6.30811087718726,1.5255470111519,0.147497823005809,0.311394383656032,-5.45354006017854,"NS"
"IL26","IL26",-0.143244409016865,2.78690905944609,-1.52523086414836,0.147576105119097,0.311477785300303,-5.45397646644066,"NS"
"XM_006711494","XM_006711494",-0.174363870840637,8.18409339981806,-1.52516086659225,0.147593442146253,0.311477785300303,-5.45407308145304,"NS"
"PHF11","PHF11",-0.301335338225522,3.70311427815346,-1.5250730673426,0.147615190725395,0.311477785300303,-5.45419426289722,"NS"
"XM_005266417","XM_005266417",-0.301335338225522,3.70311427815346,-1.5250730673426,0.147615190725395,0.311477785300303,-5.45419426289722,"NS"
"XM_006719828","XM_006719828",-0.301335338225522,3.70311427815346,-1.5250730673426,0.147615190725395,0.311477785300303,-5.45419426289722,"NS"
"XM_006719829","XM_006719829",-0.301335338225522,3.70311427815346,-1.5250730673426,0.147615190725395,0.311477785300303,-5.45419426289722,"NS"
"RAPGEF1","RAPGEF1",0.31399130053421,7.16954508961634,1.52437713816935,0.147787673275966,0.311786915177089,-5.45515461126204,"NS"
"XM_005272191","XM_005272191",0.31399130053421,7.16954508961634,1.52437713816935,0.147787673275966,0.311786915177089,-5.45515461126204,"NS"
"MAP7","MAP7",-0.52553521088848,8.68752155937995,-1.52390398233794,0.147905039268793,0.311952262963934,-5.4558073602886,"NS"
"XM_005267209","XM_005267209",-0.52553521088848,8.68752155937995,-1.52390398233794,0.147905039268793,0.311952262963934,-5.4558073602886,"NS"
"XM_006715601","XM_006715601",-0.52553521088848,8.68752155937995,-1.52390398233794,0.147905039268793,0.311952262963934,-5.4558073602886,"NS"
"ADGRB3","ADGRB3",0.29473144506964,3.1752097508211,1.52355653871668,0.147991272293552,0.312079293409755,-5.45628658686355,"NS"
"XM_005248753","XM_005248753",0.29473144506964,3.1752097508211,1.52355653871668,0.147991272293552,0.312079293409755,-5.45628658686355,"NS"
"DDX11L2","DDX11L2",0.242157365095386,5.60010556697063,1.52334979026622,0.148042605826864,0.312120754631583,-5.45657171564619,"NS"
"PTP4A2","PTP4A2",0.28440034065218,9.61556089579066,1.5232302238579,0.148072299774679,0.312120754631583,-5.45673659791918,"NS"
"XM_005271229","XM_005271229",0.28440034065218,9.61556089579066,1.5232302238579,0.148072299774679,0.312120754631583,-5.45673659791918,"NS"
"XM_006710927","XM_006710927",0.28440034065218,9.61556089579066,1.5232302238579,0.148072299774679,0.312120754631583,-5.45673659791918,"NS"
"EFNA5","EFNA5",0.391037271620151,7.00378558541833,1.52321551355551,0.148075953378462,0.312120754631583,-5.45675688279644,"NS"
"HMGB2","HMGB2",0.559652959853677,10.5582016492693,1.52309899160604,0.148104896658605,0.31215434927993,-5.45691755651451,"NS"
"PDZD2","PDZD2",0.464590223857118,4.26004378663011,1.52289361119286,0.148155923364067,0.31221815781814,-5.45720073650283,"NS"
"DCTN4","DCTN4",0.276465848076088,3.90698694131577,1.52283861323107,0.148169590098875,0.31221815781814,-5.45727656334624,"NS"
"LYST","LYST",-0.178455456962641,3.613942197648,-1.52268095351455,0.148208773666642,0.31221815781814,-5.45749392100278,"NS"
"XM_005273029","XM_005273029",-0.178455456962641,3.613942197648,-1.52268095351455,0.148208773666642,0.31221815781814,-5.45749392100278,"NS"
"XM_005273030","XM_005273030",-0.178455456962641,3.613942197648,-1.52268095351455,0.148208773666642,0.31221815781814,-5.45749392100278,"NS"
"ARHGAP45","ARHGAP45",0.23108882584294,6.71863728156914,1.52266306810436,0.148213219322552,0.31221815781814,-5.45751857769392,"NS"
"RSPH4A","RSPH4A",-0.188430118083267,2.88773209361912,-1.52192178842293,0.148397572777079,0.312579073435318,-5.45854031387798,"NS"
"SERPINA12","SERPINA12",-0.141667049503565,3.89378752484788,-1.52161047899309,0.148475051663065,0.312714828888812,-5.45896929588551,"NS"
"DNAJA4","DNAJA4",-0.432547146175439,8.51663728509193,-1.52102831267967,0.148620032753105,0.312985582830707,-5.45977134424298,"NS"
"ATF2","ATF2",0.283588540867742,9.0595848647592,1.52098957575967,0.148629683905691,0.312985582830707,-5.45982470398172,"NS"
"NEU4","NEU4",0.213921666291109,6.39061974862798,1.52086631962099,0.148660396193673,0.313022794055667,-5.45999448152164,"NS"
"SNORA68","SNORA68",0.444671188522596,4.98680986197093,1.52046907883634,0.148759414738286,0.313203813381434,-5.46054158704869,"NS"
"SENP2","SENP2",-0.301116346638249,8.52642651578812,-1.52040966288772,0.148774229862637,0.313207531371197,-5.46062340951417,"NS"
"SGTA","SGTA",-0.185621432223629,7.60501333012858,-1.5197535332011,0.148937915515441,0.313524631485847,-5.46152681843398,"NS"
"MID1IP1","MID1IP1",-0.186231580682131,7.23293002619644,-1.51895281023431,0.149137877884834,0.313918034288503,-5.46262892734037,"NS"
"CRYBB3","CRYBB3",-0.20462821920733,5.31547705911692,-1.51868946499752,0.149203691600085,0.314029025410841,-5.46299130070429,"NS"
"PARD6A","PARD6A",-0.215604806302405,6.3838858149163,-1.5186003073905,0.149225978875389,0.314048394999305,-5.46311397463343,"NS"
"HMHB1","HMHB1",-0.168962915354571,3.40495121635711,-1.51827589644047,0.149307097457515,0.314191561737268,-5.46356029431832,"NS"
"ZNF224","ZNF224",-0.303832402375969,5.72005306166213,-1.51806933944676,0.149358766075358,0.314225463372671,-5.46384443589858,"NS"
"DEK","DEK",0.219137164967602,10.5313921240195,1.51805448340201,0.149362482777219,0.314225463372671,-5.46386487090957,"NS"
"XM_005249391","XM_005249391",0.219137164967602,10.5313921240195,1.51805448340201,0.149362482777219,0.314225463372671,-5.46386487090957,"NS"
"TRIM52","TRIM52",0.27782600011648,7.59962999959572,1.51783765379635,0.149416738284277,0.314312055416233,-5.46416311096133,"NS"
"MTFMT","MTFMT",-0.268844105877052,7.23406372631262,-1.5176526546216,0.149463042195987,0.314381906825702,-5.46441754490021,"NS"
"BUB1","BUB1",-0.867279001961346,4.66539838464224,-1.51687689098282,0.149657341172573,0.314743846634541,-5.46548422424093,"NS"
"C19orf47","C19orf47",-0.16932388124948,5.14384232689581,-1.51686092755031,0.149661341623199,0.314743846634541,-5.46550616985094,"NS"
"CDK19","CDK19",-0.269808180441625,4.51432276283994,-1.51664807305009,0.14971469172778,0.314800878742896,-5.46579877380611,"NS"
"XM_005266873","XM_005266873",-0.269808180441625,4.51432276283994,-1.51664807305009,0.14971469172778,0.314800878742896,-5.46579877380611,"NS"
"INCENP","INCENP",0.17344542500272,5.35135358313685,1.51627470367272,0.149808312011377,0.314930201535601,-5.46631195944796,"NS"
"RBP1","RBP1",-0.740856990078223,7.33465462617489,-1.51627465590174,0.149808323992823,0.314930201535601,-5.46631202510188,"NS"
"SAA2","SAA2",-1.35508701492566,10.3444835999845,-1.51624581093492,0.149815558750666,0.314930201535601,-5.46635166783529,"NS"
"DHRSX","DHRSX",0.241652355832795,4.51935396090678,1.51595325870367,0.149888951876996,0.315056889653354,-5.46675370222147,"NS"
"TAF12","TAF12",-0.234749019295501,8.25724616957814,-1.51529320289426,0.150054652105607,0.31534200140726,-5.4676605624097,"NS"
"XM_005245978","XM_005245978",-0.234749019295501,8.25724616957814,-1.51529320289426,0.150054652105607,0.31534200140726,-5.4676605624097,"NS"
"SLC28A1","SLC28A1",-0.205952147035026,5.15146853494365,-1.51525594922278,0.150064008835669,0.31534200140726,-5.46771173712697,"NS"
"SNORA40","SNORA40",-0.419870782731291,9.49242474446068,-1.51499344838827,0.150129953108181,0.315395471827034,-5.46807230376252,"NS"
"PHLDB1","PHLDB1",0.350418331494684,6.78949336395605,1.51498555122739,0.150131937373739,0.315395471827034,-5.4680831504567,"NS"
"XM_006718804","XM_006718804",0.350418331494684,6.78949336395605,1.51498555122739,0.150131937373739,0.315395471827034,-5.4680831504567,"NS"
"JAK2","JAK2",0.292676993793306,3.28420046161313,1.51494544189371,0.150142015711011,0.315395471827034,-5.46813823970011,"NS"
"KLRG1","KLRG1",-0.232131158995042,5.14834623822759,-1.51471845194951,0.150199062534312,0.315460089162457,-5.46844998497603,"NS"
"XM_006719026","XM_006719026",-0.232131158995042,5.14834623822759,-1.51471845194951,0.150199062534312,0.315460089162457,-5.46844998497603,"NS"
"PAQR5","PAQR5",-0.56742403556664,6.69255877781688,-1.51448143492929,0.150258648747614,0.315557624222611,-5.46877546472803,"NS"
"RPS16","RPS16",-0.28636450463889,6.54090712409699,-1.5143050335143,0.150303009029003,0.315623169091351,-5.46901768082358,"NS"
"PSG2","PSG2",0.567321462037845,3.69094419950363,1.51366354059589,0.150464420089716,0.315934477385475,-5.46989833762928,"NS"
"ZKSCAN5","ZKSCAN5",-0.277481042882007,6.5051526667961,-1.51341777900685,0.150526296582189,0.316036753898329,-5.47023565242344,"NS"
"AEBP2","AEBP2",0.231456139159935,3.16005835692111,1.51317584433609,0.150587230390447,0.316038204170527,-5.47056767537661,"NS"
"XM_006719031","XM_006719031",0.231456139159935,3.16005835692111,1.51317584433609,0.150587230390447,0.316038204170527,-5.47056767537661,"NS"
"XM_006719032","XM_006719032",0.231456139159935,3.16005835692111,1.51317584433609,0.150587230390447,0.316038204170527,-5.47056767537661,"NS"
"XR_242886","XR_242886",0.231456139159935,3.16005835692111,1.51317584433609,0.150587230390447,0.316038204170527,-5.47056767537661,"NS"
"CD1C","CD1C",0.301017628183663,5.98119385257911,1.51315364269782,0.150592823143835,0.316038204170527,-5.47059814220071,"NS"
"SIPA1","SIPA1",-0.212111088251659,7.20804699569745,-1.51298590321063,0.150635083562772,0.316063746279879,-5.47082831683118,"NS"
"CRYBA4","CRYBA4",-0.179122331260384,4.14700939035479,-1.51297446182153,0.150637966477535,0.316063746279879,-5.4708440161935,"NS"
"FUT7","FUT7",0.234214491663969,3.51453118440825,1.51294853820681,0.150644498685185,0.316063746279879,-5.47087958709536,"NS"
"TMEM242","TMEM242",-0.201739984100844,5.14739739282111,-1.51268145264906,0.150711812475375,0.316177337910493,-5.47124604056071,"NS"
"PAQR3","PAQR3",-0.347911162076294,7.96868058413791,-1.51235319859476,0.150794577145241,0.316240405473138,-5.47169635487229,"NS"
"XM_006714104","XM_006714104",-0.347911162076294,7.96868058413791,-1.51235319859476,0.150794577145241,0.316240405473138,-5.47169635487229,"NS"
"XM_006714105","XM_006714105",-0.347911162076294,7.96868058413791,-1.51235319859476,0.150794577145241,0.316240405473138,-5.47169635487229,"NS"
"XM_006714107","XM_006714107",-0.347911162076294,7.96868058413791,-1.51235319859476,0.150794577145241,0.316240405473138,-5.47169635487229,"NS"
"POC1A","POC1A",-0.318623223263415,5.87884378208212,-1.51216825822456,0.150841224049498,0.316310594062209,-5.47195003312786,"NS"
"MYO1A","MYO1A",-0.206052606721946,5.07887038961794,-1.51176854195904,0.150942084493457,0.316435656873049,-5.47249823643764,"NS"
"AIM2","AIM2",-0.18636103415822,4.02515916969115,-1.51172292546587,0.150953598499976,0.316435656873049,-5.47256079182647,"NS"
"XM_005245617","XM_005245617",-0.18636103415822,4.02515916969115,-1.51172292546587,0.150953598499976,0.316435656873049,-5.47256079182647,"NS"
"XR_241108","XR_241108",-0.18636103415822,4.02515916969115,-1.51172292546587,0.150953598499976,0.316435656873049,-5.47256079182647,"NS"
"H2BC6","H2BC6",1.00782452810958,5.81940835865783,1.51132272651507,0.151054643815029,0.31661982017713,-5.47310953826561,"NS"
"VRK1","VRK1",-0.358665359800801,7.60080554388308,-1.51080767159278,0.151184772259197,0.316864906022113,-5.47381561622783,"NS"
"FLT3","FLT3",0.247741819431761,4.61945737329069,1.51064144485303,0.151226789430283,0.316925294674377,-5.47404345520704,"NS"
"MAPRE3","MAPRE3",-0.208579850612788,4.03174108804919,-1.50999922708838,0.151389214893185,0.317237989860853,-5.47492353896482,"NS"
"ADAMTS6","ADAMTS6",-0.422377379070833,3.48972175869107,-1.50986902052404,0.151422163688211,0.317255266765057,-5.47510193816363,"NS"
"CBS","CBS",0.538211045006192,6.78377075628386,1.50986217804636,0.151423895344575,0.317255266765057,-5.47511131289679,"NS"
"ELL2","ELL2",0.456138242017786,9.1034611628747,1.50965887342681,0.15147535412157,0.31733538008431,-5.47538984197661,"NS"
"MON1B","MON1B",-0.305089089051693,9.43252511153733,-1.50949703551441,0.151516327661148,0.317389900566019,-5.47561154159074,"NS"
"FAM149A","FAM149A",0.485222211426458,4.55801099425868,1.50924277358341,0.151580719531217,0.317389900566019,-5.47595981633523,"NS"
"XM_005262908","XM_005262908",0.485222211426458,4.55801099425868,1.50924277358341,0.151580719531217,0.317389900566019,-5.47595981633523,"NS"
"XM_005262909","XM_005262909",0.485222211426458,4.55801099425868,1.50924277358341,0.151580719531217,0.317389900566019,-5.47595981633523,"NS"
"XM_005262911","XM_005262911",0.485222211426458,4.55801099425868,1.50924277358341,0.151580719531217,0.317389900566019,-5.47595981633523,"NS"
"XM_005262912","XM_005262912",0.485222211426458,4.55801099425868,1.50924277358341,0.151580719531217,0.317389900566019,-5.47595981633523,"NS"
"FOLR3","FOLR3",0.225433480638801,4.187497064922,1.50912323507041,0.151611000597051,0.317425613776206,-5.47612353904728,"NS"
"RPH3AL","RPH3AL",0.216666530516107,5.52730029323313,1.50882666201988,0.151686149293978,0.317555251230184,-5.47652969116022,"NS"
"INKA2","INKA2",0.19936971346454,5.93712607007,1.50869410491181,0.151719748049534,0.317596922280597,-5.47671120703678,"NS"
"ERC1","ERC1",-0.318641900920534,6.8654836524338,-1.50864372833,0.151732518448113,0.317596922280597,-5.47678018667628,"NS"
"ANKRD36","ANKRD36",0.462773497203155,4.89377429700918,1.5085110667975,0.151766152282473,0.317611926679215,-5.47696182933454,"NS"
"XM_005263938","XM_005263938",0.462773497203155,4.89377429700918,1.5085110667975,0.151766152282473,0.317611926679215,-5.47696182933454,"NS"
"ZNF528","ZNF528",-0.443294152025106,7.2413169260821,-1.50828244773371,0.151824128994004,0.317705557464175,-5.47727483126246,"NS"
"GTF3A","GTF3A",-0.275309532430092,7.07709656472345,-1.5078497137128,0.151933919070343,0.317907586568421,-5.47786719100778,"NS"
"PRPF39","PRPF39",0.364314383149461,8.20439392444699,1.50763397976425,0.15198867832113,0.317994443607371,-5.47816245756436,"NS"
"TSPAN16","TSPAN16",-0.231379655417481,5.72942457742781,-1.5071804364951,0.152103854053877,0.318207679334189,-5.47878310294885,"NS"
"P2RY8","P2RY8",0.254220718674786,3.8514894721679,1.50694697418222,0.152163169477445,0.318304025954125,-5.47910252781381,"NS"
"PNLIP","PNLIP",-0.126141309559008,3.41701228773764,-1.50661494790999,0.152247560252974,0.318452805332627,-5.47955674586065,"NS"
"SYVN1","SYVN1",0.254166169452807,7.79440297939092,1.50641487266041,0.152298432088915,0.318531454077913,-5.47983041689243,"NS"
"IQSEC2","IQSEC2",-0.227365976848966,5.80349106378555,-1.50613130030295,0.152370558567551,0.318654539229622,-5.48021825279519,"NS"
"UNC5CL","UNC5CL",-0.226921626561498,6.30252204586939,-1.50567121458122,0.152487641951637,0.318871613706499,-5.48084738786704,"NS"
"TRAPPC3","TRAPPC3",-0.193953774265394,9.50202308479296,-1.50547562479348,0.152537438772867,0.318937851948101,-5.48111480033911,"NS"
"IDH2","IDH2",-0.4273360515561,8.18182865717515,-1.50544242124217,0.152545893690701,0.318937851948101,-5.48116019405213,"NS"
"MT1X","MT1X",0.314697060867564,13.2131871986209,1.50531078504635,0.152579417254755,0.318980156166591,-5.48134015114793,"NS"
"VN1R2","VN1R2",0.162507312772645,3.37429548557996,1.50511193781631,0.152630069028398,0.319039345543715,-5.48161196905949,"NS"
"THUMPD1","THUMPD1",0.252579758856601,8.83253408508702,1.50489866702611,0.152684410512091,0.319039345543715,-5.48190347411519,"NS"
"XM_005255422","XM_005255422",0.252579758856601,8.83253408508702,1.50489866702611,0.152684410512091,0.319039345543715,-5.48190347411519,"NS"
"XM_005255424","XM_005255424",0.252579758856601,8.83253408508702,1.50489866702611,0.152684410512091,0.319039345543715,-5.48190347411519,"NS"
"DUSP4","DUSP4",-0.976710535023257,6.34228536029267,-1.50489578781765,0.152685144246321,0.319039345543715,-5.48190740929736,"NS"
"TMEM230","TMEM230",0.295541815529324,8.80738642389935,1.50479339585156,0.152711239617488,0.319039345543715,-5.4820473507631,"NS"
"XM_006723561","XM_006723561",0.295541815529324,8.80738642389935,1.50479339585156,0.152711239617488,0.319039345543715,-5.4820473507631,"NS"
"GPX5","GPX5",0.186430877383065,3.08281980425051,1.50478230197358,0.152714067200723,0.319039345543715,-5.48206251260113,"NS"
"PDE4D","PDE4D",0.702095095141652,6.31018421544471,1.50418742729414,0.152865751720797,0.319277498128049,-5.4828753983241,"NS"
"COMMD5","COMMD5",-0.288245096916507,7.07145825929326,-1.50417873255328,0.152867969689506,0.319277498128049,-5.48288727777693,"NS"
"XM_005272314","XM_005272314",-0.288245096916507,7.07145825929326,-1.50417873255328,0.152867969689506,0.319277498128049,-5.48288727777693,"NS"
"IER3IP1","IER3IP1",-0.394456533187175,8.13487069894256,-1.50402817365941,0.152906380499815,0.319319443543016,-5.4830929753946,"NS"
"ADARB2","ADARB2",0.241710980336958,4.31080920070289,1.50399572222869,0.152914660615091,0.319319443543016,-5.48313730942527,"NS"
"ZNF267","ZNF267",-0.438573967559166,6.90037309990242,-1.50380800318563,0.152962565258297,0.319391691285746,-5.48339375089924,"NS"
