contrast,direction,source,term_id,term,gene_ratio,bg_ratio,pvalue,padj,qvalue,count,genes
C3,Up,GO_BP,GO:0086003,cardiac muscle cell contraction,12/726,82/16355,2.54934181604016e-4,0.004277431375627383,0.003483781015528565,12,GJC1/CACNA2D1/KCNE4/SGCD/PLN/SCN7A/ANK2/KCNJ8/SCN4B/CACNA1C/KCNJ2/GJA1
C3,Up,GO_BP,GO:0045668,negative regulation of osteoblast differentiation,9/726,49/16355,2.651028146394276e-4,0.004432217164327512,0.003609847279319421,9,IGFBP5/RORB/TWIST1/AXIN2/SMAD6/CHRD/TNN/CRIM1/BAMBI
C3,Up,GO_BP,GO:0001945,lymph vessel development,7/726,30/16355,2.7441142004683386e-4,0.004555423503109631,0.0037101934605551093,7,CCBE1/SVEP1/NPR2/ACVRL1/TIE1/TMEM204/FGF2
C3,Up,GO_BP,GO:0003171,atrioventricular valve development,7/726,30/16355,2.7441142004683386e-4,0.004555423503109631,0.0037101934605551093,7,SLIT3/DCHS1/TWIST1/AXIN2/SMAD6/CCN1/OLFM1
C3,Up,GO_BP,GO:0006959,humoral immune response,27/726,293/16355,2.7893508749380345e-4,0.004614214933260171,0.0037580765123794496,27,CXCL12/SERPING1/CFH/CFHR1/C1S/C1R/MEF2C/SVEP1/RNASE4/CLU/A2M/CCL14/MASP1/C7/BCL2/CCL23/RARRES2/C4A/C4B/CXCL14/CCL19/RGCC/GPR183/CCL2/BST1/CCL8/ADM
C3,Up,GO_BP,GO:0086002,cardiac muscle cell action potential involved in contraction,10/726,60/16355,2.812601964526573e-4,0.004636352290998539,0.003776106423288677,10,GJC1/CACNA2D1/KCNE4/SCN7A/ANK2/KCNJ8/SCN4B/CACNA1C/KCNJ2/GJA1
C3,Up,GO_BP,GO:0001938,positive regulation of endothelial cell proliferation,13/726,95/16355,2.828952173398657e-4,0.004646999059659752,0.003784777751308104,13,CXCL12/PRKD1/BMP4/GATA2/AGTR1/JCAD/TEK/ACVRL1/THBS4/FGFR1/PPP1R16B/FGF2/NR4A1
C3,Up,GO_BP,GO:0035023,regulation of Rho protein signal transduction,12/726,83/16355,2.862118483264174e-4,0.004685098478876337,0.003815808064062084,12,DOCK10/COL3A1/EPS8/DOCK11/DLC1/KANK2/F2R/TEK/LPAR1/ARHGAP20/MYOC/BCL6
C3,Up,GO_BP,GO:0048562,embryonic organ morphogenesis,27/726,294/16355,2.945620560320321e-4,0.004805043539022524,0.003913498076302766,27,MFAP5/PDGFRA/ZEB1/ENG/FBN1/MEF2C/BMP4/PRRX1/OSR2/CTHRC1/TWIST1/GATA2/ITGA8/PKD2/TBX3/FOXF2/HLX/FGFR1/SOX17/CITED2/MSX1/SOBP/FRZB/BMP7/GJA1/SPARC/MAFB
C3,Up,GO_BP,GO:0048593,camera-type eye morphogenesis,16/726,134/16355,2.9592760722622316e-4,0.0048106155666048315,0.003918036249380153,16,ZEB1/WNT2B/BMP4/RORB/TWIST1/TFAP2B/PITX2/FOXF2/PTPRM/CITED2/AQP1/BMP7/NTRK2/COL8A2/COL8A1/WNT2
C3,Up,GO_BP,GO:0090263,positive regulation of canonical Wnt signaling pathway,14/726,108/16355,2.974265046508729e-4,0.004818309375344141,0.003924302520529666,14,ZEB2/COL1A1/RECK/ADGRA2/RSPO3/HHEX/GPC3/LRRK2/DKK2/FGF2/DACT1/DAAM2/LGR6/BAMBI
C3,Up,GO_BP,GO:0001759,organ induction,6/726,22/16355,3.035120415340042e-4,0.004883217709338191,0.00397716752334573,6,WNT2B/BMP4/FGFR1/FGF2/WNT2/ROBO2
C3,Up,GO_BP,GO:0060571,morphogenesis of an epithelial fold,6/726,22/16355,3.035120415340042e-4,0.004883217709338191,0.00397716752334573,6,WNT2B/BMP4/AR/BMP7/WNT2/SULF1
C3,Up,GO_BP,GO:0030595,leukocyte chemotaxis,23/726,234/16355,3.101446866147132e-4,0.004965588916822442,0.004044255273834236,23,MMP2/CXCL12/FLT1/CSF1/CCL14/PREX1/CCL23/RARRES2/THBS4/CMKLR1/ITGB2/PTN/CCN3/KIT/CCL19/GPR183/CCL2/S1PR1/MPP1/CH25H/BST1/CCL8/DUSP1
C3,Up,GO_BP,GO:0043114,regulation of vascular permeability,9/726,50/16355,3.107456665699868e-4,0.004965588916822442,0.004044255273834236,9,FERMT2/ZEB2/ANGPT1/TEK/CLDN5/PDE3A/PLVAP/DDAH1/ADM
C3,Up,GO_BP,GO:0038065,collagen-activated signaling pathway,5/726,15/16355,3.519216620876e-4,0.005519973648695029,0.004495777422196776,5,COL4A1/DDR2/COL4A2/COL1A1/ITGA11
C3,Up,GO_BP,GO:0061307,cardiac neural crest cell differentiation involved in heart development,5/726,15/16355,3.519216620876e-4,0.005519973648695029,0.004495777422196776,5,BMP4/TWIST1/PITX2/CITED2/BMP7
C3,Up,GO_BP,GO:0061308,cardiac neural crest cell development involved in heart development,5/726,15/16355,3.519216620876e-4,0.005519973648695029,0.004495777422196776,5,BMP4/TWIST1/PITX2/CITED2/BMP7
C3,Up,GO_BP,GO:0072537,fibroblast activation,5/726,15/16355,3.519216620876e-4,0.005519973648695029,0.004495777422196776,5,DDR2/ZEB2/ACTA2/CYGB/RGCC
C3,Up,GO_BP,GO:2001028,positive regulation of endothelial cell chemotaxis,5/726,15/16355,3.519216620876e-4,0.005519973648695029,0.004495777422196776,5,PRKD1/SMOC2/FGFR1/FGF2/FGF18
C3,Up,GO_BP,GO:0060411,cardiac septum morphogenesis,11/726,73/16355,3.5248873874170044e-4,0.005519973648695029,0.004495777422196776,11,ZFPM2/SLIT3/ENG/BMP4/SMAD6/TBX3/CITED2/TGFBR3/CCN1/BMP7/ROBO2
C3,Up,GO_BP,GO:0007369,gastrulation,20/726,192/16355,3.541006678755739e-4,0.005526793812888526,0.004501332148024869,20,MMP2/PLPP3/COL4A2/BMP4/FZD7/COL6A1/ITGA8/GPC3/EYA2/SNAI1/ITGA7/ITGB2/COL5A1/FGFR1/SOX17/BMP7/GJA1/KLF4/COL8A1/DUSP1
C3,Up,GO_BP,GO:0003279,cardiac septum development,14/726,110/16355,3.6040211917863117e-4,0.005606520383778839,0.004566265957526401,14,PLXND1/ZFPM2/SLIT3/ENG/BMP4/ANK2/SMAD6/TBX3/KCNJ8/CITED2/TGFBR3/CCN1/BMP7/ROBO2
C3,Up,GO_BP,GO:0010712,regulation of collagen metabolic process,8/726,41/16355,3.769272475693843e-4,0.00580591543960973,0.004728664520844563,8,DDR2/ENG/BMP4/MFAP4/F2R/CYGB/RGCC/EMILIN1
C3,Up,GO_BP,GO:0035136,forelimb morphogenesis,8/726,41/16355,3.769272475693843e-4,0.00580591543960973,0.004728664520844563,8,RECK/OSR2/TWIST1/TBX3/TFAP2B/MSX1/CACNA1C/ZBTB16
C3,Up,GO_BP,GO:0072210,metanephric nephron development,8/726,41/16355,3.769272475693843e-4,0.00580591543960973,0.004728664520844563,8,PDGFRA/PDGFRB/BMP4/PKD2/TFAP2B/AQP1/IRX1/EGR1
C3,Up,GO_BP,GO:0001666,response to hypoxia,27/726,299/16355,3.8490715752408723e-4,0.005899080570536764,0.0048045434504943065,27,MMP2/POSTN/CXCL12/DDR2/ENG/VCAM1/ARNT2/TWIST1/FZD4/PTGIS/TEK/ACVRL1/BCL2/SOD3/KCNJ8/FOXO3/CYGB/CITED2/PENK/RGCC/AQP1/TGFBR3/MGARP/BMP7/DDAH1/EGR1/ADM
C3,Up,GO_BP,GO:0097305,response to alcohol,25/726,268/16355,3.854869593773492e-4,0.005899080570536764,0.0048045434504943065,25,CTSK/PTGFR/EPS8/PRKD1/SLIT3/VCAM1/A2M/GNG2/CDO1/CLDN5/FOXO3/GHR/ADRA2A/KLF2/FGF2/PTGER2/CCL19/INHBB/PENK/ADCY2/TGFBR3/KLF4/SGK1/FOSB/KLF9
C3,Up,GO_BP,GO:0008360,regulation of cell shape,16/726,138/16355,4.1351166993239816e-4,0.0063073955368259955,0.0051370981551752135,16,FERMT2/EPS8/PLXND1/RHOJ/DLC1/RHOU/PALM2AKAP2/SYNE3/PLXNC1/LPAR1/ITGA7/ITGB2/KIT/CCL2/WASF3/BAMBI
C3,Up,GO_BP,GO:0032330,regulation of chondrocyte differentiation,9/726,52/16355,4.2159540299866637e-4,0.00638921033318624,0.005203732733107478,9,BMP4/SCIN/AXIN2/ACVRL1/CCN2/RFLNB/FGF18/ZBTB16/MUSTN1
C3,Up,GO_BP,GO:0060324,face development,9/726,52/16355,4.2159540299866637e-4,0.00638921033318624,0.005203732733107478,9,MMP2/PDGFRA/COL1A1/CRISPLD2/CLDN5/ARID5B/MSX1/CSRNP1/ZFAND5
C3,Up,GO_BP,GO:0010596,negative regulation of endothelial cell migration,10/726,63/16355,4.229938446524408e-4,0.006389791261019829,0.005204205873452775,10,MEF2C/MEOX2/SERPINF1/ACVRL1/MMRN2/PTPRM/FGF2/RGCC/DCN/KLF4
C3,Up,GO_BP,GO:0010721,negative regulation of cell development,25/726,270/16355,4.3086373251065936e-4,0.006487813510689352,0.005284040714157378,25,TLR4/FBN1/BMP4/QKI/NPR2/GATA2/PIK3R1/ID4/FGL2/HLX/TSC22D1/SOX10/PTN/SEMA3G/RUNX3/DAAM2/NR1D1/RFLNB/FRZB/BMP7/NFATC4/TNFRSF11B/MAFB/LRP4/BCL6
C3,Up,GO_BP,GO:0001709,cell fate determination,8/726,42/16355,4.477445008029915e-4,0.0067204589928832395,0.005473520297356227,8,MEF2C/BMP4/TNXB/PRRX1/GATA2/CYP26B1/SOX17/KLF4
C3,Up,GO_BP,GO:0001657,ureteric bud development,13/726,100/16355,4.705301841497448e-4,0.007037712019851194,0.005731909030082027,13,WNT2B/BMP4/DCHS1/GPC3/PKD2/BCL2/SMAD6/FGFR1/FGF2/BMP7/PBX1/BMPER/ROBO2
C3,Up,GO_BP,GO:0031032,actomyosin structure organization,21/726,211/16355,4.718772427103291e-4,0.007037712019851194,0.005731909030082027,21,FERMT2/PRKD1/PDGFRA/ZEB2/PDGFRB/DLC1/LIMCH1/MYL9/PGM5/LPAR1/PIK3R1/LMOD1/CCN2/MYH11/SYNPO/LDB3/RGCC/CNN1/S1PR1/MYOC/SORBS1
C3,Up,GO_BP,GO:0070169,positive regulation of biomineral tissue development,9/726,53/16355,4.881458505680866e-4,0.007257307613825541,0.005910760049350415,9,SLC8A1/MEF2C/BMP4/GPM6B/OSR2/PTN/CCN1/BMP7/TENT5A
C3,Up,GO_BP,GO:0007379,segment specification,5/726,16/16355,4.932777491082665e-4,0.007310469606658158,0.005954058170375391,5,MEOX2/IRX3/MEOX1/IRX1/MAFB
C3,Up,GO_BP,GO:0071383,cellular response to steroid hormone stimulus,21/726,212/16355,5.024845410620534e-4,0.007378029429173366,0.006009082694773853,21,DAB2/TFPI/KANK2/LMO3/AXIN2/SERPINF1/AR/FOXO3/SOX10/PDE3A/FAM107A/ZFP36L2/AQP1/MGARP/PLPP1/NR1D1/SGK1/ZFP36/NR3C2/ERRFI1/KLF9
C3,Up,GO_BP,GO:0042246,tissue regeneration,11/726,76/16355,5.029293345053966e-4,0.007378029429173366,0.006009082694773853,11,POSTN/CPQ/FZD7/COL6A1/PTN/APOD/CCN3/MUSTN1/GJA1/NINJ2/LGR6
C3,Up,GO_BP,GO:1902893,regulation of miRNA transcription,11/726,76/16355,5.029293345053966e-4,0.007378029429173366,0.006009082694773853,11,BMP4/TWIST1/GATA2/AR/SMAD6/FOXO3/FGF2/NFATC4/KLF4/EGR1/JUN
C3,Up,GO_BP,GO:0071674,mononuclear cell migration,22/726,227/16355,5.041182304735313e-4,0.007378029429173366,0.006009082694773853,22,MMP2/CXCL12/JAM2/EPS8/CD200/FLT1/PDGFD/CSF1/PECAM1/CCL23/RARRES2/CMKLR1/APOD/CCN3/CCL19/GPR183/CCL2/S1PR1/CH25H/EMILIN1/CCL8/DUSP1
C3,Up,GO_BP,GO:0003177,pulmonary valve development,6/726,24/16355,5.074908961051846e-4,0.007381400092576338,0.006011827952883644,6,ADAMTS5/BMP4/SMAD6/TNFRSF1B/NFATC1/ROBO2
C3,Up,GO_BP,GO:1903587,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,6/726,24/16355,5.074908961051846e-4,0.007381400092576338,0.006011827952883644,6,GATA2/AGTR1/JCAD/MMRN2/PPP1R16B/FGF2
C3,Up,GO_BP,GO:0033687,osteoblast proliferation,7/726,33/16355,5.128253355363338e-4,0.00743596736527684,0.006056270612977821,7,OSR2/CTHRC1/AXIN2/BCL2/TNN/CCN1/NPR3
C3,Up,GO_BP,GO:0072163,mesonephric epithelium development,13/726,101/16355,5.185757100026292e-4,0.007473216826970406,0.0060866086724557875,13,WNT2B/BMP4/DCHS1/GPC3/PKD2/BCL2/SMAD6/FGFR1/FGF2/BMP7/PBX1/BMPER/ROBO2
C3,Up,GO_BP,GO:0072164,mesonephric tubule development,13/726,101/16355,5.185757100026292e-4,0.007473216826970406,0.0060866086724557875,13,WNT2B/BMP4/DCHS1/GPC3/PKD2/BCL2/SMAD6/FGFR1/FGF2/BMP7/PBX1/BMPER/ROBO2
C3,Up,GO_BP,GO:0034614,cellular response to reactive oxygen species,16/726,141/16355,5.262360842753836e-4,0.007560419339222483,0.0061576313096443555,16,MMP2/PDGFRA/DDR2/FBLN5/SLC8A1/PDGFD/PKD2/LRRK2/SOD3/FOXO3/KLF2/CYGB/AQP1/BMP7/KLF4/RHOB
C3,Up,GO_BP,GO:0042552,myelination,17/726,155/16355,5.311742018248334e-4,0.007608098781015448,0.006196464132327565,17,JAM2/PMP22/GPM6B/QKI/COL6A1/CLU/ANK2/LPAR1/PLP1/TNFRSF1B/ID4/CLDN5/SOX10/PTN/NTRK2/MYOC/WASF3
C3,Up,GO_BP,GO:0071300,cellular response to retinoic acid,10/726,65/16355,5.470797708998922e-4,0.0078120995856768806,0.006362613876887245,10,COL1A1/RORB/FZD7/FZD4/SERPINF1/EPHA3/CYP26B1/AQP1/KLF4/WNT2
C3,Up,GO_BP,GO:0055017,cardiac muscle tissue growth,11/726,77/16355,5.636766969242863e-4,0.008000462604683678,0.006516027328095981,11,COL14A1/ZFPM2/MEF2C/FGFR1/PRKG1/FGF2/CITED2/TGFBR3/S1PR1/WNT2/SORBS2
C3,Up,GO_BP,GO:0061614,miRNA transcription,11/726,77/16355,5.636766969242863e-4,0.008000462604683678,0.006516027328095981,11,BMP4/TWIST1/GATA2/AR/SMAD6/FOXO3/FGF2/NFATC4/KLF4/EGR1/JUN
C3,Up,GO_BP,GO:0018108,peptidyl-tyrosine phosphorylation,20/726,200/16355,6.001966709747513e-4,0.008493144458552355,0.006917295177530822,20,PLPP3/PDGFRA/DDR2/PDGFRB/FLT1/ANGPT1/ENPP2/GFRA1/PECAM1/EPHA3/HCLS1/THBS4/GHR/ITGB2/SAMSN1/FGFR1/KIT/BST1/ERRFI1/LRP4
C3,Up,GO_BP,GO:0030177,positive regulation of Wnt signaling pathway,16/726,143/16355,6.152175746336578e-4,0.008679556052939713,0.007069119278626034,16,DAB2/ZEB2/COL1A1/RECK/ADGRA2/RSPO3/HHEX/GPC3/LRRK2/DKK2/FGF2/DACT1/DAAM2/LGR6/SULF1/BAMBI
C3,Up,GO_BP,GO:0001655,urogenital system development,10/726,66/16355,6.195949789562054e-4,0.008687699670309811,0.007075751899257503,10,MMP2/BMP4/OSR2/GATA2/SERPINF1/AR/ID4/BMP7/PBX1/SULF1
C3,Up,GO_BP,GO:0034405,response to fluid shear stress,7/726,34/16355,6.213425051562572e-4,0.008687699670309811,0.007075751899257503,7,MMP2/MEF2C/PKD2/SMAD6/KLF2/CITED2/KLF4
C3,Up,GO_BP,GO:0150077,regulation of neuroinflammatory response,7/726,34/16355,6.213425051562572e-4,0.008687699670309811,0.007075751899257503,7,CD200/IL33/LRRK2/TNFRSF1B/CALHM2/NR1D1/NUPR1
C3,Up,GO_BP,GO:0070374,positive regulation of ERK1 and ERK2 cascade,19/726,186/16355,6.275488638261665e-4,0.00873907334697917,0.007117593514881872,19,FERMT2/PDGFRA/TLR4/PDGFRB/PDGFD/BMP4/ACTA2/ANGPT1/F2R/TEK/CCN2/FGF2/CCL19/GPR183/FGF18/PLA2G5/BMPER/GPNMB/PDE8B
C3,Up,GO_BP,GO:0070372,regulation of ERK1 and ERK2 cascade,25/726,277/16355,6.287370777520135e-4,0.00873907334697917,0.007117593514881872,25,FERMT2/PDGFRA/FBLN1/DAB2/TLR4/PDGFRB/PDGFD/BMP4/ACTA2/ANGPT1/LMO3/F2R/TEK/CCN2/FGF2/CCL19/CCN1/GPR183/FGF18/EMILIN1/PLA2G5/BMPER/GPNMB/PDE8B/CNKSR3
C3,Up,GO_BP,GO:0002685,regulation of leukocyte migration,22/726,231/16355,6.3895355699936e-4,0.008854878497884935,0.007211911751879131,22,CXCL12/JAM2/CD200/IL33/PDGFD/CSF1/PIK3R1/SELE/RARRES2/THBS4/CMKLR1/PTN/APOD/PLVAP/CCN3/CCL19/CCL2/MPP1/EMILIN1/BST1/CCL8/DUSP1
C3,Up,GO_BP,GO:0060045,positive regulation of cardiac muscle cell proliferation,6/726,25/16355,6.429160535507073e-4,0.008859447037842886,0.0072156326281192194,6,ZFPM2/MEF2C/FGFR1/FGF2/TGFBR3/WNT2
C3,Up,GO_BP,GO:0070663,regulation of leukocyte proliferation,24/726,262/16355,6.489858135509414e-4,0.008859447037842886,0.0072156326281192194,24,TLR4/IL33/MEF2C/BMP4/CSF1/LRRC32/VCAM1/HHEX/PDE5A/BCL2/TNFRSF1B/CSF2RB/KIT/CCL19/IL6ST/GPR183/HLA-DPB1/PLA2G5/IRS2/BST1/GPNMB/HLA-DPA1/CCL8/BCL6
C3,Up,GO_BP,GO:0003253,cardiac neural crest cell migration involved in outflow tract morphogenesis,4/726,10/16355,6.524837537449209e-4,0.008859447037842886,0.0072156326281192194,4,BMP4/TWIST1/PITX2/BMP7
C3,Up,GO_BP,GO:0060872,semicircular canal development,4/726,10/16355,6.524837537449209e-4,0.008859447037842886,0.0072156326281192194,4,ZEB1/GATA2/TBX3/SPARC
C3,Up,GO_BP,GO:0072124,regulation of glomerular mesangial cell proliferation,4/726,10/16355,6.524837537449209e-4,0.008859447037842886,0.0072156326281192194,4,PDGFD/BMP4/BMP7/EGR1
C3,Up,GO_BP,GO:0072203,cell proliferation involved in metanephros development,4/726,10/16355,6.524837537449209e-4,0.008859447037842886,0.0072156326281192194,4,PDGFRB/GPC3/BMP7/EGR1
C3,Up,GO_BP,GO:1900748,positive regulation of vascular endothelial growth factor signaling pathway,4/726,10/16355,6.524837537449209e-4,0.008859447037842886,0.0072156326281192194,4,CCBE1/TNXB/JCAD/SMOC2
C3,Up,GO_BP,GO:0045664,regulation of neuron differentiation,19/726,187/16355,6.702718931143445e-4,0.00907474741743859,0.007390985382892893,19,CXCL12/MAP1B/ZEB1/MEF2C/BMP4/GATA2/ZNF536/LRRK2/BCL2/S100B/IRX3/TCF4/ID4/FOXO3/FGFR1/FGF2/BMP7/PBX1/BCL6
C3,Up,GO_BP,GO:0018212,peptidyl-tyrosine modification,20/726,202/16355,6.810209800543355e-4,0.00919378323073353,0.007487934853289504,20,PLPP3/PDGFRA/DDR2/PDGFRB/FLT1/ANGPT1/ENPP2/GFRA1/PECAM1/EPHA3/HCLS1/THBS4/GHR/ITGB2/SAMSN1/FGFR1/KIT/BST1/ERRFI1/LRP4
C3,Up,GO_BP,GO:0031102,neuron projection regeneration,9/726,56/16355,7.412597233118012e-4,0.009978332894323328,0.00812691628483908,9,MMP2/MAP1B/PRRX1/BCL2/PTN/APOD/MATN2/KLF4/ADM
C3,Up,GO_BP,GO:0050886,endocrine process,12/726,92/16355,7.455965749782595e-4,0.010002435026802677,0.008146546418952688,12,DAB2/FZD4/F2R/AGTR1/TBX3/SELENOM/CPA3/FGFR1/ENPEP/INHBB/AQP1/GJA1
C3,Up,GO_BP,GO:0048048,embryonic eye morphogenesis,7/726,35/16355,7.473083640714644e-4,0.010002435026802677,0.008146546418952688,7,MFAP5/ZEB1/FBN1/TWIST1/FOXF2/CITED2/BMP7
C3,Up,GO_BP,GO:0002053,positive regulation of mesenchymal cell proliferation,6/726,26/16355,8.047337745951472e-4,0.010679771957762716,0.008698207762870532,6,PRRX1/CHRD/FGFR1/IRS2/SYNE1/WNT2
C3,Up,GO_BP,GO:0035988,chondrocyte proliferation,6/726,26/16355,8.047337745951472e-4,0.010679771957762716,0.008698207762870532,6,DDR2/NPR2/CCN2/CCN3/MUSTN1/ERRFI1
C3,Up,GO_BP,GO:0060740,prostate gland epithelium morphogenesis,6/726,26/16355,8.047337745951472e-4,0.010679771957762716,0.008698207762870532,6,MMP2/BMP4/AR/ID4/BMP7/SULF1
C3,Up,GO_BP,GO:0010586,miRNA metabolic process,13/726,106/16355,8.257403113100324e-4,0.010927684457843753,0.008900121665268993,13,BMP4/QKI/TWIST1/GATA2/AR/SMAD6/FOXO3/FGF2/NFATC4/KLF4/DNM3OS/EGR1/JUN
C3,Up,GO_BP,GO:0019933,cAMP-mediated signaling,9/726,57/16355,8.46194200278381e-4,0.0110481299709533,0.008998219274588347,9,PDE5A/LPAR1/PDE1A/PDE3A/ADCY2/PDE1C/PDE7B/PDE8B/ADM
C3,Up,GO_BP,GO:0060986,endocrine hormone secretion,9/726,57/16355,8.46194200278381e-4,0.0110481299709533,0.008998219274588347,9,DAB2/FZD4/AGTR1/TBX3/SELENOM/FGFR1/INHBB/AQP1/GJA1
C3,Up,GO_BP,GO:0001774,microglial cell activation,8/726,46/16355,8.465999977741993e-4,0.0110481299709533,0.008998219274588347,8,IL33/CLU/LRRK2/KCNJ8/ITGAM/ITGB2/CALHM2/NR1D1
C3,Up,GO_BP,GO:0090049,regulation of cell migration involved in sprouting angiogenesis,8/726,46/16355,8.465999977741993e-4,0.0110481299709533,0.008998219274588347,8,RHOJ/GATA2/MEOX2/JCAD/MMRN2/FGF2/TGFBR3/KLF4
C3,Up,GO_BP,GO:2000648,positive regulation of stem cell proliferation,8/726,46/16355,8.465999977741993e-4,0.0110481299709533,0.008998219274588347,8,FERMT2/PRRX1/OSR2/TBX3/FGFR1/FGF2/PBX1/GJA1
C3,Up,GO_BP,GO:2000241,regulation of reproductive process,19/726,191/16355,8.671871769668415e-4,0.011285444203297012,0.009191501350851346,19,ZFPM2/BMP4/NPR2/PDE5A/SERPINF1/AR/SNAI1/PDE3A/KIT/CITED2/RGN/MSX1/INHBB/NUPR1/BMP7/GJA1/DUSP1/PTGDS/SULF1
C3,Up,GO_BP,GO:0070661,leukocyte proliferation,28/726,332/16355,8.919873997097521e-4,0.011520920025304734,0.009383286122198181,28,PLCL2/TLR4/IL33/MEF2C/BMP4/CSF1/LRRC32/VCAM1/HHEX/CLU/PDE5A/BCL2/TNFRSF1B/CSF2RB/KIT/CCL19/IL6ST/GPR183/NPR3/HLA-DPB1/PLA2G5/GJA1/IRS2/BST1/GPNMB/HLA-DPA1/CCL8/BCL6
C3,Up,GO_BP,GO:0032965,regulation of collagen biosynthetic process,7/726,36/16355,8.926383331653732e-4,0.011520920025304734,0.009383286122198181,7,DDR2/ENG/BMP4/F2R/CYGB/RGCC/EMILIN1
C3,Up,GO_BP,GO:0050931,pigment cell differentiation,7/726,36/16355,8.926383331653732e-4,0.011520920025304734,0.009383286122198181,7,ZEB2/MEF2C/MITF/BCL2/SOX10/KIT/ENPP1
C3,Up,GO_BP,GO:0070371,ERK1 and ERK2 cascade,26/726,300/16355,9.040974642833638e-4,0.011621212935748675,0.0094649703169201755,26,FERMT2/PDGFRA/FBLN1/DAB2/TLR4/PDGFRB/PDGFD/BMP4/ACTA2/ANGPT1/LMO3/F2R/TEK/CCN2/FGF2/CCL19/ZFP36L2/CCN1/GPR183/FGF18/EMILIN1/PLA2G5/BMPER/GPNMB/PDE8B/CNKSR3
C3,Up,GO_BP,GO:0051899,membrane depolarization,12/726,94/16355,9.05356307893575e-4,0.011621212935748675,0.0094649703169201755,12,CACNA2D1/SLC8A1/COL6A1/ANK2/LRRK2/BCL2/SCN4B/CACNA1C/KCNJ2/GJA1/DCN/MYOC
C3,Up,GO_BP,GO:0045926,negative regulation of growth,21/726,222/16355,9.167031572596895e-4,0.011734799544430574,0.009557481648182908,21,DAB2/SLIT3/IGFBP5/GPC3/ACVRL1/BCL2/MEG3/SEMA3G/SOX17/CCN3/CITED2/MSX1/ENPP1/FRZB/MT1M/GJA1/PRDM11/RERG/JADE1/TSPYL2/BCL6
C3,Up,GO_BP,GO:0071900,regulation of protein serine/threonine kinase activity,22/726,238/16355,9.510062973844345e-4,0.012140835829108895,0.009888180466225457,22,FERMT2/TLR4/PDGFRB/SLC8A1/FLT1/HERC5/NTRK3/DIRAS3/HHEX/PDE5A/SYNPO2/LRRK2/TCIM/GHR/ADRA2A/FGFR1/FGF2/CCL19/CEMIP/RGCC/FGF18/DUSP1
C3,Up,GO_BP,GO:0048010,vascular endothelial growth factor receptor signaling pathway,9/726,58/16355,9.628907435879778e-4,0.012176968860142063,0.009917609241696669,9,PRKD1/FLT1/FZD4/HHEX/MMRN2/TMEM204/FGF18/EMILIN1/SULF1
C3,Up,GO_BP,GO:0014074,response to purine-containing compound,16/726,149/16355,9.632242874318655e-4,0.012176968860142063,0.009917609241696669,16,COL1A1/SLC8A1/IGFBP5/NPR2/PKD2/TEK/CDO1/TYR/KCNJ8/PDE3A/BCKDHB/INHBB/PENK/ENPP1/AQP1/FOSB
C3,Up,GO_BP,GO:0072028,nephron morphogenesis,11/726,82/16355,9.667963782105128e-4,0.012176968860142063,0.009917609241696669,11,WNT2B/BMP4/DCHS1/GPC3/PKD2/BCL2/IRX3/FGF2/IRX1/BMP7/PBX1
C3,Up,GO_BP,GO:0072091,regulation of stem cell proliferation,11/726,82/16355,9.667963782105128e-4,0.012176968860142063,0.009917609241696669,11,FERMT2/FBLN1/PRRX1/OSR2/TBX3/TSC22D1/FGFR1/SOX17/FGF2/PBX1/GJA1
C3,Up,GO_BP,GO:0086001,cardiac muscle cell action potential,11/726,82/16355,9.667963782105128e-4,0.012176968860142063,0.009917609241696669,11,GJC1/CACNA2D1/SLC8A1/KCNE4/SCN7A/ANK2/KCNJ8/SCN4B/CACNA1C/KCNJ2/GJA1
C3,Up,GO_BP,GO:0050866,negative regulation of cell activation,20/726,208/16355,9.823477006639767e-4,0.012321791415235159,0.010035560886912641,20,PDGFRA/CD200/BMP4/LRRC32/DAPL1/PDE5A/ADGRF5/FGL2/HLX/CD84/SAMSN1/CYGB/PRKG1/RUNX3/NR1D1/LAPTM5/EMILIN1/PLA2G5/GPNMB/BCL6
C3,Up,GO_BP,GO:0007015,actin filament organization,35/726,451/16355,9.835401832084258e-4,0.012321791415235159,0.010035560886912641,35,CXCL12/FERMT2/EPS8/RHOJ/ZEB2/WIPF1/DLC1/RHOU/KANK2/RHOBTB1/LIMCH1/SCIN/TPM2/SYNPO2/LPAR1/PREX1/BCL2/NOSTRIN/PIK3R1/LMOD1/CCN2/HCLS1/ELMO1/FAM107A/GAS7/SYNPO/DAAM2/RGCC/RFLNB/CNN1/S1PR1/MYOC/RHOB/WASF3/SORBS1
C3,Up,GO_BP,GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway,4/726,11/16355,9.89438993460196e-4,0.012329932072350136,0.010042191096545618,4,COL4A1/DDR2/COL4A2/COL1A1
C3,Up,GO_BP,GO:0060601,lateral sprouting from an epithelium,4/726,11/16355,9.89438993460196e-4,0.012329932072350136,0.010042191096545618,4,BMP4/AR/BMP7/SULF1
C3,Up,GO_BP,GO:0060343,trabecula formation,6/726,27/16355,9.96245613019782e-4,0.012381909761817292,0.01008452465421027,6,MMP2/ADAMTS1/COL1A1/SLC40A1/TEK/TGFBR3
