tf,target,Limbus,Cornea,Conjunctiva,Cultured,delta_max,rewired
MEF2C,XM_005275356,0,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
MEF2C,TRMT9B,-0.2,0.7714285714285715,0.5,-1,1.7714285714285714,TRUE
MEF2C,XM_005273584,-0.2,0.7714285714285715,0.5,-1,1.7714285714285714,TRUE
MEF2C,XM_005273587,-0.2,0.7714285714285715,0.5,-1,1.7714285714285714,TRUE
MEF2C,XM_005273592,-0.2,0.7714285714285715,0.5,-1,1.7714285714285714,TRUE
MEF2C,TXNIP,0.4,0.7714285714285715,-0.5,-1,1.7714285714285714,TRUE
MEF2C,CDC42EP5,0.8,0.6,-0.5,-0.5,1.3,TRUE
MEF2C,FAM162B,0.8,0.7142857142857143,0.5,-0.5,1.3,TRUE
MEF2C,ITGB2,0,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
MEF2C,ENG,0.8,0.7714285714285715,-1,1,2,TRUE
MEF2C,RNASE2,0.4,0.8857142857142858,1,1,0.6,TRUE
MEF2C,GALNT16,-1,0.7142857142857143,-0.5,-0.5,1.7142857142857144,TRUE
MEF2C,FLT1,0.4,0.7714285714285715,-0.5,-1,1.7714285714285714,TRUE
MEF2C,MYRIP,0.6000000000000001,0.5428571428571428,-1,1,2,TRUE
MEF2C,SLC6A6,0.4,0.9428571428571428,1,0.5,0.6,TRUE
MEF2C,CSF2RB,0,0.8285714285714285,0.5,1,1,TRUE
MEF2C,HOMER3,-0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
MEF2C,XM_006722944,-0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
MEF2C,SMCO4,0.4,0.8857142857142858,0.5,-1,1.8857142857142857,TRUE
MEF2C,CYP27C1,-0.8,-1,0.5,0.5,1.5,TRUE
MEF2C,XM_006712483,-0.8,-1,0.5,0.5,1.5,TRUE
MEF2C,GIMAP1-GIMAP5,0.2,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
MEF2C,GIMAP5,0.2,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
MEF2C,SLC8A1,-0.8,0.7714285714285715,-1,0.5,1.7714285714285714,TRUE
MEF2C,SYNM,-0.4,0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
MEF2C,GMFG,0,0.6,-1,-0.5,1.6,TRUE
MEF2C,PLXND1,-0.2,0.9428571428571428,1,-0.5,1.5,TRUE
MEF2C,CD84,0,0.7714285714285715,-0.5,1,1.5,TRUE
MEF2C,XR_241101,0,0.7714285714285715,-0.5,1,1.5,TRUE
MEF2C,CACHD1,0.8,1,-1,0.5,2,TRUE
MEF2C,LMO3,0.4,0.7142857142857143,-0.5,-0.5,1.2142857142857144,TRUE
MEF2C,ABCB4,0.4,0.5428571428571428,-0.5,-0.5,1.0428571428571427,TRUE
MEF2C,GPR39,-1,-0.9428571428571428,-0.5,1,2,TRUE
MEF2C,TGFB1I1,0.8,0.14285714285714285,-0.5,-0.5,1.3,TRUE
MEF2C,DEPTOR,0.6000000000000001,0.4857142857142857,-0.5,-0.5,1.1,TRUE
MEF2C,QKI,1,0.7714285714285715,-0.5,1,1.5,TRUE
MEF2C,SSX2IP,-0.4,-0.8285714285714285,-1,1,2,TRUE
MEF2C,XM_006710332,-0.4,-0.8285714285714285,-1,1,2,TRUE
MEF2C,ITGAM,0,0.7714285714285715,0.5,1,1,TRUE
MEF2C,APOL3,0,0.6571428571428571,0.5,1,1,TRUE
MEF2C,XM_006724322,0,0.6571428571428571,0.5,1,1,TRUE
MEF2C,XM_006724323,0,0.6571428571428571,0.5,1,1,TRUE
MEF2C,XM_006724324,0,0.6571428571428571,0.5,1,1,TRUE
MEF2C,SPHK1,1,-0.7714285714285715,-1,1,2,TRUE
MEF2C,THSD7A,1,0.9428571428571428,-0.5,1,1.5,TRUE
MEF2C,C1orf105,-0.8,-0.6571428571428571,-1,0.5,1.5,TRUE
MEF2C,XM_005245609,-0.8,-0.6571428571428571,-1,0.5,1.5,TRUE
MEF2C,LCP2,-0.6000000000000001,0.6571428571428571,-1,1,2,TRUE
MEF2C,CCM2L,-0.2,0.6571428571428571,-0.5,0.5,1.157142857142857,TRUE
MEF2C,XM_006723706,-0.2,0.6571428571428571,-0.5,0.5,1.157142857142857,TRUE
MEF2C,DEGS1,-0.4,0.6,-0.5,0.5,1.1,TRUE
MEF2C,ITGA1,0.8,0.8285714285714285,-0.5,0.5,1.3285714285714285,TRUE
MEF2C,SRD5A1,0.4,-0.7714285714285715,0.5,0.5,1.2714285714285714,TRUE
MEF2C,AIF1L,0.4,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
MEF2C,ROBO4,0.2,0.6571428571428571,-0.5,0.5,1.157142857142857,TRUE
MEF2C,AGTR1,0.8,0.7714285714285715,0.5,-1,1.8,TRUE
MEF2C,ARHGEF40,0.8,0.6571428571428571,-0.5,0.5,1.3,TRUE
MEF2C,TIE1,1,0.7714285714285715,-0.5,-1,2,TRUE
MEF2C,XM_005271164,1,0.7714285714285715,-0.5,-1,2,TRUE
MEF2C,LSP1,0.8,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
MEF2C,XM_005252926,0.8,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
MEF2C,XM_005252927,0.8,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
MEF2C,TTC29,0.6000000000000001,-0.7714285714285715,-1,0.5,1.6,TRUE
MEF2C,XR_427552,0.6000000000000001,-0.7714285714285715,-1,0.5,1.6,TRUE
MEF2C,ANG,-0.8,0.7714285714285715,-0.5,-0.5,1.5714285714285716,TRUE
MEF2C,PREX2,-0.4,0.7714285714285715,-1,-0.5,1.7714285714285714,TRUE
MEF2C,TEK,0.4,0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
MEF2C,ABCB1,0.4,0.7142857142857143,-0.5,0.5,1.2142857142857144,TRUE
MEF2C,ANO3,0,-0.7714285714285715,-1,-0.5,1,TRUE
MEF2C,C3orf70,0,0.8857142857142858,0.5,-1,1.8857142857142857,TRUE
MEF2C,MMRN2,0.8,0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
MEF2C,XM_006717970,0.8,0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
MEF2C,NOSTRIN,0.4,0.9428571428571428,-0.5,-0.5,1.4428571428571428,TRUE
MEF2C,XR_427064,0.4,0.9428571428571428,-0.5,-0.5,1.4428571428571428,TRUE
MEF2C,C1RL,0.4,0.19999999999999998,-1,0.5,1.5,TRUE
MEF2C,XM_005253385,0.4,0.19999999999999998,-1,0.5,1.5,TRUE
MEF2C,XM_006719084,0.4,0.19999999999999998,-1,0.5,1.5,TRUE
MEF2C,XM_006719085,0.4,0.19999999999999998,-1,0.5,1.5,TRUE
MEF2C,TRIM63,0,0.8857142857142858,1,-1,2,TRUE
MEF2C,C6orf52,-1,-0.7714285714285715,-0.5,1,2,TRUE
MEF2C,NR_026736,-1,-0.7714285714285715,-0.5,1,2,TRUE
MEF2C,XM_006715088,-1,-0.7714285714285715,-0.5,1,2,TRUE
MEF2C,STARD9,-0.2,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
MEF2C,CEP76,-0.8,-0.7714285714285715,0.5,0.5,1.3,TRUE
MEF2C,XM_006722356,-0.8,-0.7714285714285715,0.5,0.5,1.3,TRUE
MEF2C,ARK2C,0,0.9428571428571428,0.5,0.5,0.9428571428571428,TRUE
MEF2C,CLEC14A,0.4,0.6,0.5,-0.5,1.1,TRUE
MEF2C,ACVRL1,-0.4,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
MEF2C,STAB1,-0.2,0.7714285714285715,-1,1,2,TRUE
MEF2C,FBXO22,-0.2,-0.8285714285714285,0.5,0.5,1.3285714285714285,TRUE
MEF2C,TMEM140,0,0.7714285714285715,1,-0.5,1.5,TRUE
MEF2C,CHST2,-0.4,-0.6,-0.5,1,1.6,TRUE
MEF2C,FCGRT,0.4,0.5428571428571428,-1,-1,1.5428571428571427,TRUE
MEF2C,CYB5R3,0,0.08571428571428572,-1,-0.5,1.0857142857142856,TRUE
MEF2C,NUP62CL,0.4,-0.2571428571428572,-1,-1,1.4,TRUE
MEF2C,DOCK2,0.4,0.5428571428571428,-0.5,1,1.5,TRUE
MEF2C,INHBB,0.4,0.7142857142857143,-1,0.5,1.7142857142857144,TRUE
MEF2C,FDXACB1,0,-0.9428571428571428,1,1,1.9428571428571428,TRUE
MEF2C,TNFRSF1B,0.4,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
MEF2C,SLCO4A1-AS1,0.4,0.6571428571428571,1,-1,2,TRUE
MEF2C,LINC01588,-0.6000000000000001,-0.8857142857142858,0.5,0.5,1.3857142857142857,TRUE
MEF2C,ARHGAP9,0.2,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
MEF2C,XM_005269079,0.2,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
MEF2C,TACR1,0.4,0.9428571428571428,1,0.5,0.6,TRUE
MEF2C,RHOD,-1,-0.7714285714285715,0.5,-0.5,1.5,TRUE
MEF2C,MCF2L,-1,0.7714285714285715,1,0.5,2,TRUE
MEF2C,XM_005268307,-1,0.7714285714285715,1,0.5,2,TRUE
MEF2C,XM_005268309,-1,0.7714285714285715,1,0.5,2,TRUE
MEF2C,XM_005268313,-1,0.7714285714285715,1,0.5,2,TRUE
MEF2C,XM_006719968,-1,0.7714285714285715,1,0.5,2,TRUE
MEF2C,PREX1,0,1,0.5,-1,2,TRUE
MEF2C,ANKS1B,-0.4,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
MEF2C,XM_005269032,-0.4,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
MEF2C,XM_006719515,-0.4,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
MEF2C,HECTD2,0,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
MEF2C,XM_005269555,0,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
MEF2C,FXYD6,-0.4,0.7142857142857143,0.5,-0.5,1.2142857142857144,TRUE
MEF2C,DLGAP1,-0.8,-0.7142857142857143,0.5,1,1.8,TRUE
MEF2C,RPA3,0.8,-0.8285714285714285,1,1,1.8285714285714285,TRUE
MEF2C,LRP11,-0.8,-0.7714285714285715,0.5,-1,1.5,TRUE
MEF2C,XM_006715584,-0.8,-0.7714285714285715,0.5,-1,1.5,TRUE
MEF2C,TTYH2,0.8,0.7142857142857143,-0.5,-0.5,1.3,TRUE
MEF2C,DRC12,0.4,-0.8857142857142858,-1,1,2,TRUE
MEF2C,XM_006718816,0.4,-0.8857142857142858,-1,1,2,TRUE
MEF2C,XM_006718818,0.4,-0.8857142857142858,-1,1,2,TRUE
MEF2C,XM_006718821,0.4,-0.8857142857142858,-1,1,2,TRUE
MEF2C,RPGR,0.4,0.7714285714285715,-0.5,1,1.5,TRUE
MEF2C,RIPOR3,0.4,0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
MEF2C,XM_005260294,0.4,0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
MEF2C,XR_430294,0.4,0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
MEF2C,XR_430295,0.4,0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
MEF2C,SIDT2,-0.8,0.8857142857142858,-0.5,1,1.8,TRUE
MEF2C,SH3BGR,-0.4,-0.7714285714285715,-1,0.5,1.5,TRUE
MEF2C,XM_005261024,-0.4,-0.7714285714285715,-1,0.5,1.5,TRUE
MEF2C,XM_006724042,-0.4,-0.7714285714285715,-1,0.5,1.5,TRUE
MEF2C,RNFT2,-0.8,-0.6571428571428571,-0.5,0.5,1.3,TRUE
MEF2C,XM_005253968,-0.8,-0.6571428571428571,-0.5,0.5,1.3,TRUE
MEF2C,XM_005253969,-0.8,-0.6571428571428571,-0.5,0.5,1.3,TRUE
MEF2C,TBL1X,-0.8,0.6,0.5,0.5,1.4,TRUE
MEF2C,DLG3,-0.4,-0.7714285714285715,-1,-1,0.6,TRUE
MEF2C,XR_430518,-0.4,-0.7714285714285715,-1,-1,0.6,TRUE
MEF2C,RFK,-0.8,-0.7714285714285715,-0.5,0.5,1.3,TRUE
MEF2C,TMOD3,0.2,-0.8857142857142858,0.5,-1,1.5,TRUE
MEF2C,ATP10A,0.6000000000000001,0.7714285714285715,-0.5,-0.5,1.2714285714285714,TRUE
MEF2C,XM_006720619,0.6000000000000001,0.7714285714285715,-0.5,-0.5,1.2714285714285714,TRUE
MEF2C,TRIM7,0.4,-0.8285714285714285,-0.5,-0.5,1.2285714285714286,TRUE
MEF2C,SH2B3,1,0.6571428571428571,-1,-0.5,2,TRUE
MEF2C,IL16,0.8,0.7714285714285715,-0.5,-0.5,1.3,TRUE
MEF2C,XM_005254342,0.8,0.7714285714285715,-0.5,-0.5,1.3,TRUE
MEF2C,XM_005254344,0.8,0.7714285714285715,-0.5,-0.5,1.3,TRUE
MEF2C,RYR1,-0.8,-0.7142857142857143,-0.5,1,1.8,TRUE
MEF2C,RTN4R,-1,-1,1,-0.5,2,TRUE
MEF2C,FGR,-0.2,0.9428571428571428,0.5,-1,1.9428571428571428,TRUE
MEF2C,XM_006710452,-0.2,0.9428571428571428,0.5,-1,1.9428571428571428,TRUE
MEF2C,CFHR2,0.2,0.4857142857142857,0.5,1,0.8,TRUE
MEF2C,XM_006711285,0.2,0.4857142857142857,0.5,1,0.8,TRUE
MEF2C,PM20D2,0.4,0.7714285714285715,-0.5,-0.5,1.2714285714285714,TRUE
MEF2C,ANKRD2,-1,-0.8285714285714285,0.5,-0.5,1.5,TRUE
MEF2C,C10orf55,-0.8,-0.5428571428571428,1,0.5,1.8,TRUE
MEF2C,PAQR8,0.6000000000000001,0.6,-1,-0.5,1.6,TRUE
MEF2C,GART,0.8,-0.6,0.5,0.5,1.4,TRUE
MEF2C,DYNLRB2,-0.4,-0.7714285714285715,-0.5,-1,0.6,TRUE
MEF2C,XM_005256188,-0.4,-0.7714285714285715,-0.5,-1,0.6,TRUE
MEF2C,VSTM4,0.2,1,-0.5,1,1.5,TRUE
MEF2C,XM_006717689,0.2,1,-0.5,1,1.5,TRUE
MEF2C,PPFIA1,-0.2,-0.7142857142857143,0.5,0.5,1.2142857142857144,TRUE
MEF2C,NIPSNAP1,-0.4,-0.8857142857142858,-1,0.5,1.5,TRUE
MEF2C,XM_005261789,-0.4,-0.8857142857142858,-1,0.5,1.5,TRUE
MEF2C,PRPSAP1,-0.8,-0.6,-0.5,0,0.8,TRUE
MEF2C,SDK1,-0.8,0.7142857142857143,-1,1,2,TRUE
MEF2C,TMEM102,-0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
MEF2C,PLEKHA8,-0.4,-0.7142857142857143,1,-0.5,1.7142857142857144,TRUE
MEF2C,BRI3BP,-0.8,-0.7714285714285715,-0.5,0.5,1.3,TRUE
MEF2C,GLE1,0,-0.7714285714285715,-1,1,2,TRUE
MEF2C,XM_006717058,0,-0.7714285714285715,-1,1,2,TRUE
MEF2C,SHC2,0.4,0.7142857142857143,0.5,-1,1.7142857142857144,TRUE
MEF2C,XM_005259529,0.4,0.7142857142857143,0.5,-1,1.7142857142857144,TRUE
MEF2C,HLA-B,0.4,0.6571428571428571,-1,1,2,TRUE
MEF2C,LMBRD2,-0.2,-0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
MEF2C,CNOT3,-0.8,-0.37142857142857144,-0.5,0.5,1.3,TRUE
MEF2C,C21orf91,-0.4,-0.8285714285714285,-1,-0.5,0.6,TRUE
MEF2C,C12orf56,0.4,-0.9428571428571428,-1,-0.5,1.4,TRUE
MEF2C,IL23R,0,-1,-0.5,0.5,1.5,TRUE
MEF2C,XM_005270512,0,-1,-0.5,0.5,1.5,TRUE
MEF2C,GIPC1,0,-0.9428571428571428,-0.5,-1,1,TRUE
MEF2C,TMEM117,-0.8,-0.6571428571428571,-0.5,1,1.8,TRUE
MEF2C,MMP19,0.2,0.08571428571428572,0.5,-0.5,1,TRUE
MEF2C,XM_006719401,0.2,0.08571428571428572,0.5,-0.5,1,TRUE
MEF2C,ARHGAP15,-0.2,1,-0.5,-0.5,1.5,TRUE
MEF2C,XM_006712632,-0.2,1,-0.5,-0.5,1.5,TRUE
MEF2C,PKP3,-0.4,-0.8857142857142858,1,1,1.8857142857142857,TRUE
MEF2C,AKAP7,0.6000000000000001,0.4857142857142857,-0.5,-0.5,1.1,TRUE
MEF2C,XM_006715614,0.6000000000000001,0.4857142857142857,-0.5,-0.5,1.1,TRUE
MEF2C,FAM124A,0.4,0.8285714285714285,1,1,0.6,TRUE
MEF2C,NDUFC2-KCTD14,1,0.7714285714285715,-0.5,0.5,1.5,TRUE
MEF2C,GIPC2,1,0.6,-0.5,-1,2,TRUE
MEF2C,MFSD3,0,-0.7714285714285715,1,1,1.7714285714285714,TRUE
MEF2C,SNX1,0,0.6571428571428571,-0.5,1,1.5,TRUE
MEF2C,XM_005254611,0,0.6571428571428571,-0.5,1,1.5,TRUE
MEF2C,LARP1B,-0.4,-0.4857142857142857,0.5,-0.5,1,TRUE
MEF2C,XM_005263087,-0.4,-0.4857142857142857,0.5,-0.5,1,TRUE
MEF2C,XM_005263097,-0.4,-0.4857142857142857,0.5,-0.5,1,TRUE
MEF2C,XM_005263100,-0.4,-0.4857142857142857,0.5,-0.5,1,TRUE
MEF2C,XM_005263101,-0.4,-0.4857142857142857,0.5,-0.5,1,TRUE
MEF2C,HARBI1,0.4,-0.8285714285714285,-0.5,0.5,1.3285714285714285,TRUE
MEF2C,XM_005252876,0.4,-0.8285714285714285,-0.5,0.5,1.3285714285714285,TRUE
MEF2C,XM_006718207,0.4,-0.8285714285714285,-0.5,0.5,1.3285714285714285,TRUE
MEF2C,PPM1F,-0.8,0.7714285714285715,0.5,0.5,1.5714285714285716,TRUE
MEF2C,HEXIM2,-0.8,-0.7714285714285715,-0.5,0.5,1.3,TRUE
MEF2C,XM_006721688,-0.8,-0.7714285714285715,-0.5,0.5,1.3,TRUE
MEF2C,CARD10,-0.8,-0.7714285714285715,0.5,-1,1.5,TRUE
MEF2C,KIF5B,0,-0.8285714285714285,0.5,0.5,1.3285714285714285,TRUE
MEF2C,C8orf44-SGK3,1,0.8857142857142858,-0.5,-0.5,1.5,TRUE
MEF2C,SGK3,1,0.8857142857142858,-0.5,-0.5,1.5,TRUE
MEF2C,CDC42BPG,-1,-0.14285714285714285,-0.5,-1,0.8571428571428572,TRUE
MEF2C,STARD8,0.6000000000000001,0.7714285714285715,1,-0.5,1.5,TRUE
MEF2C,CASP12,0,0.7142857142857143,-0.5,-1,1.7142857142857144,TRUE
MEF2C,SLC2A11,-0.4,-0.7142857142857143,0.5,-1,1.5,TRUE
MEF2C,GAB2,-0.8,0.7714285714285715,-0.5,-0.5,1.5714285714285716,TRUE
MEF2C,EEF1A1,0.8,0.6667366910003156,-0.5,0,1.3,TRUE
MEF2C,DIPK2B,0.8,0.7142857142857143,-0.5,-0.5,1.3,TRUE
MEF2C,FAM174B,0,0.7714285714285715,0.5,-1,1.7714285714285714,TRUE
MEF2C,MIEF2,-0.2,-0.8285714285714285,-0.5,-1,0.8,TRUE
MEF2C,SBSPON,-0.8,0.6,0.5,-1,1.6,TRUE
MEF2C,XM_005251178,-0.8,0.6,0.5,-1,1.6,TRUE
MEF2C,NTAQ1,0.4,-0.8285714285714285,-0.5,0.5,1.3285714285714285,TRUE
MEF2C,VSIG10L,0,-0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
MEF2C,CDKL3,-0.4,-0.6571428571428571,1,-0.5,1.657142857142857,TRUE
MEF2C,XM_006714643,-0.4,-0.6571428571428571,1,-0.5,1.657142857142857,TRUE
MEF2C,XM_006714645,-0.4,-0.6571428571428571,1,-0.5,1.657142857142857,TRUE
MEF2C,PALD1,-0.2,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
MEF2C,XM_006717765,-0.2,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
MEF2C,XM_005275723,-0.4,0.5428571428571428,-0.5,0.5,1.0428571428571427,TRUE
MEF2C,DENND10,0,-0.8857142857142858,-1,-0.5,1,TRUE
MEF2C,DENND10P1,0,-0.8857142857142858,-1,-0.5,1,TRUE
MEF2C,UCHL5,0,-1,-1,0.5,1.5,TRUE
MEF2C,TMEM243,0.8,0.5428571428571428,-0.5,-0.5,1.3,TRUE
MEF2C,XM_005250585,0.8,0.5428571428571428,-0.5,-0.5,1.3,TRUE
MEF2C,XM_005250588,0.8,0.5428571428571428,-0.5,-0.5,1.3,TRUE
MEF2C,XM_005250589,0.8,0.5428571428571428,-0.5,-0.5,1.3,TRUE
MEF2C,XM_006716950,0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
MEF2C,ZMYND19,0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
MEF2C,LCA5L,0.2,-0.7714285714285715,0.5,0.5,1.2714285714285714,TRUE
MEF2C,XM_006723967,0.2,-0.7714285714285715,0.5,0.5,1.2714285714285714,TRUE
MEF2C,AKTIP,-0.4,-0.6571428571428571,0.5,-0.5,1.157142857142857,TRUE
MEF2C,AOPEP,0.4,0.7142857142857143,-0.5,0.5,1.2142857142857144,TRUE
MEF2C,ADAT1,0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
MEF2C,NR_036460,0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
MEF2C,APEH,-0.4,-0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
MEF2C,AAGAB,-0.6000000000000001,-0.8285714285714285,0.5,0.5,1.3285714285714285,TRUE
MEF2C,XM_005254664,-0.6000000000000001,-0.8285714285714285,0.5,0.5,1.3285714285714285,TRUE
MEF2C,XM_006720683,-0.6000000000000001,-0.8285714285714285,0.5,0.5,1.3285714285714285,TRUE
MEF2C,SYNJ2BP,0,-0.7714285714285715,0.5,-1,1.5,TRUE
MEF2C,CSNK2A1,0,-0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
MEF2C,XM_006723548,0,-0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
MEF2C,FREM1,-0.4,0.8285714285714285,-0.5,-0.5,1.3285714285714285,TRUE
MEF2C,XM_006716724,-0.4,0.8285714285714285,-0.5,-0.5,1.3285714285714285,TRUE
MEF2C,XM_006716725,-0.4,0.8285714285714285,-0.5,-0.5,1.3285714285714285,TRUE
MEF2C,DCLRE1A,-0.6000000000000001,-0.7714285714285715,-1,1,2,TRUE
MEF2C,PCYT1A,0.6000000000000001,-0.7714285714285715,0.5,1,1.7714285714285714,TRUE
MEF2C,UBE2K,0.4,-0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
MEF2C,APOOL,-0.6000000000000001,-0.6571428571428571,-1,0.5,1.5,TRUE
MEF2C,RUNDC1,0.4,-0.7142857142857143,-0.5,1,1.7142857142857144,TRUE
MEF2C,UBTD1,-0.2,-0.7714285714285715,1,-1,2,TRUE
MEF2C,GDF9,-0.6000000000000001,-0.7142857142857143,-1,0.5,1.5,TRUE
MEF2C,ATP6V1E1,-0.8,-0.7714285714285715,0.5,0.5,1.3,TRUE
MEF2C,GUCY2D,0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
MEF2C,CNOT9,0,-0.7714285714285715,1,0.5,1.7714285714285714,TRUE
MEF2C,XM_005246943,0,-0.7714285714285715,1,0.5,1.7714285714285714,TRUE
MEF2C,XM_006712832,0,-0.7714285714285715,1,0.5,1.7714285714285714,TRUE
MITF,POSTN,-0.4,0.8285714285714285,1,-0.5,1.5,TRUE
MITF,CXCL12,0.8,0.6571428571428571,1,-0.5,1.5,TRUE
MITF,TYRP1,0,0.7714285714285715,0.5,1,1,TRUE
MITF,SLC40A1,-0.6000000000000001,0.6,0.5,-1,1.6,TRUE
MITF,COL3A1,-0.4,0.2571428571428572,0.5,-1,1.5,TRUE
MITF,CTHRC1,0.4,0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
MITF,MFAP5,0.8,0.9428571428571428,0.5,-1,1.9428571428571428,TRUE
MITF,XR_242903,0.8,0.9428571428571428,0.5,-1,1.9428571428571428,TRUE
MITF,MS4A4A,-0.8,0.7247137945655605,-0.5,1,1.8,TRUE
MITF,A2M,-0.6000000000000001,0.7714285714285715,0.5,1,1.6,TRUE
MITF,MRC1,-0.8,0.6,0.5,-1,1.6,TRUE
MITF,XM_006726512,-0.8,0.6,0.5,-1,1.6,TRUE
MITF,MMRN1,-0.4,0.8857142857142858,0.5,0.5,1.2857142857142858,TRUE
MITF,IL33,0.2,0.8857142857142858,-0.5,-0.5,1.3857142857142857,TRUE
MITF,LDB2,-0.6000000000000001,0.7714285714285715,1,-0.5,1.6,TRUE
MITF,XM_006713979,-0.6000000000000001,0.7714285714285715,1,-0.5,1.6,TRUE
MITF,MLANA,-1,0.8857142857142858,1,1,2,TRUE
MITF,CHRDL1,-0.4,0.8857142857142858,0.5,1,1.4,TRUE
MITF,ITM2A,0.4,0.8857142857142858,1,-1,2,TRUE
MITF,PLP1,0.4,0.6571428571428571,-0.5,0.5,1.157142857142857,TRUE
MITF,KLHL13,-0.2,0.6,1,0.5,1.2,TRUE
MITF,LIFR,0.2,0.9428571428571428,1,-1,2,TRUE
MITF,CREG2,0.2,-0.6,-1,0.5,1.5,TRUE
MITF,ANO4,0.4,-0.8857142857142858,-1,-1,1.4,TRUE
MITF,IGFBP3,-0.4,0.5428571428571428,0.5,-0.5,1.0428571428571427,TRUE
MITF,P2RY14,-0.6000000000000001,0.7714285714285715,-0.5,0.5,1.3714285714285714,TRUE
MITF,ENPP2,-1,0.7714285714285715,-0.5,-0.5,1.7714285714285714,TRUE
MITF,PTGER4,-0.8,0.6571428571428571,-0.5,-0.5,1.4571428571428573,TRUE
MITF,XM_005248326,-0.8,0.6571428571428571,-0.5,-0.5,1.4571428571428573,TRUE
MITF,XM_005248327,-0.8,0.6571428571428571,-0.5,-0.5,1.4571428571428573,TRUE
MITF,GIMAP7,-0.8,0.6571428571428571,-1,0.5,1.657142857142857,TRUE
MITF,SYNPO2,0.8,0.7714285714285715,1,-0.5,1.5,TRUE
MITF,ADGRL4,-0.4,0.9428571428571428,-0.5,-1,1.9428571428571428,TRUE
MITF,GBP2,-0.6000000000000001,0.5428571428571428,1,-1,2,TRUE
MITF,COL14A1,-0.2,0.6,1,0.5,1.2,TRUE
MITF,PLXNC1,-1,0.7714285714285715,-1,-1,1.7714285714285714,TRUE
MITF,GPM6B,0.2,0.7714285714285715,1,-1,2,TRUE
MITF,XM_005274490,0.2,0.7714285714285715,1,-1,2,TRUE
MITF,FSIP1,0.4,-0.6571428571428571,-0.5,0.5,1.157142857142857,TRUE
MITF,XM_005254209,0.4,-0.6571428571428571,-0.5,0.5,1.157142857142857,TRUE
MITF,ABCA8,-0.4,0.7714285714285715,-1,-1,1.7714285714285714,TRUE
MITF,XR_243626,-0.4,0.7714285714285715,-1,-1,1.7714285714285714,TRUE
MITF,COL15A1,-0.4,0.8857142857142858,-1,1,2,TRUE
MITF,RNASE1,-0.8,0.7142857142857143,1,0.5,1.8,TRUE
MITF,LEPR,-0.2,0.9428571428571428,0,-0.5,1.4428571428571428,TRUE
MITF,LEPROT,-0.2,0.9428571428571428,0,-0.5,1.4428571428571428,TRUE
MITF,FGL2,-0.4,0.7714285714285715,-0.5,1,1.5,TRUE
MITF,GIMAP6,-1,0.7714285714285715,-0.5,1,2,TRUE
MITF,SMOC2,0.2,0.7142857142857143,1,-0.5,1.5,TRUE
